id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
890483188775067368,Central & luminous apartment,514549881,Claude,,Harmonie,51.2053871,4.4072036,Entire home/apt,162,2,47,2025-03-09,2.10,1,314,26,
891904381943300285,Opera Square Apartment in the Heart of Antwerp 101,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,49,1,6,2025-01-05,0.31,55,319,4,
891908013924416313,Opera Square Apartment in the Heart of Antwerp 301,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,49,1,20,2024-10-06,0.92,55,277,13,
891912390071538734,Opera Square Apartment in the Heart of Antwerp 602,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,49,1,67,2025-03-15,3.05,55,241,38,
891917422225263229,Opera Square Apartment in the Heart of Antwerp 702,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,49,1,67,2024-12-02,3.14,55,250,19,
891922057538627668,Opera Square Apartment in the Heart of Antwerp 202,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,49,1,9,2025-02-27,0.42,55,316,7,
891940218713327683,Big modern house in center,496406662,Ekaterina,,Stadspark,51.2087973,4.4150401,Entire home/apt,250,28,1,2023-08-12,0.05,27,365,0,
892027478950397298,Opera Square Apartment in the Heart of Antwerp 102,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,49,1,6,2024-07-30,0.27,55,339,2,
892320977951519990,Studio 1,514955393,Jacky,,Historisch Centrum,51.21865200034694,4.397358946032726,Entire home/apt,60,2,22,2025-02-24,1.02,6,68,13,
892338156707507852,Studio 3,514955393,Jacky,,Historisch Centrum,51.2186452803392,4.3973374883606065,Entire home/apt,61,2,38,2025-02-23,1.75,6,73,20,
892342173365927909,Studio 4,514955393,Jacky,,Historisch Centrum,51.21868896037199,4.397332123942577,Entire home/apt,68,2,45,2025-03-05,2.20,6,75,25,
892780693590980545,Rustige kamer voor 2 in BoHo.,1328091,Anna,,Borgerhout Intra Muros Noord,51.21829,4.43979,Private room,40,2,17,2025-02-25,0.78,1,52,12,
893900680248516799,Marble Apartments 4F,165436938,Ella,,Theaterbuurt-Meir,51.2179968,4.4078231,Entire home/apt,49,1,36,2025-02-20,2.25,96,342,25,
894595768066423230,City loft residence 1,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,49,1,19,2025-03-16,0.89,50,310,15,
894614964843171795,Antwerp Central Residence 201,165436938,Ella,,Historisch Centrum,51.2205117,4.3978145,Entire home/apt,49,1,37,2025-02-15,1.73,96,359,17,
894703565119333104,City loft residence 2,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,49,1,27,2024-12-24,1.76,50,317,22,
894708633943425209,City loft residence 3,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,49,1,25,2024-11-02,1.27,50,312,13,
894720692296389955,The Meir Lodge 1R,317037207,Lisa,,Theaterbuurt-Meir,51.2191821,4.4081792,Entire home/apt,49,1,47,2025-03-07,2.14,50,305,31,
894983711280896668,Beautiful cozy apartments 2,165436938,Ella,,Historisch Centrum,51.224571,4.4038543,Entire home/apt,49,1,18,2024-12-31,0.85,96,352,7,
895430103730369911,Exquisite Apartment Antwerp Center,515630214,Elena,,Theaterbuurt-Meir,51.21393399999999,4.4074662,Entire home/apt,262,1,24,2025-01-31,1.21,2,313,20,
895619817607091291,Top Location Central Antwerp Studio w/City View!,515678620,Yuval And Lihi,,Universiteitsbuurt,51.2247543,4.4089222,Entire home/apt,76,2,99,2025-02-20,4.76,1,361,42,
896845120028469788,Apartamento Diego,30085447,Diego,,Haringrode,51.20235,4.41977,Entire home/apt,,2,18,2025-03-18,0.91,3,0,11,
896846367501537515,Penthouse in Antwerp city centre,4034278,Charles,,Sint-Andries,51.21597,4.40075,Entire home/apt,,2,2,2024-03-31,0.16,1,0,1,
897096679943820266,Duplex nabij centraal station,515976177,Michael,,Amandus - Atheneum,51.22196,4.42029,Entire home/apt,49,5,22,2025-03-04,1.09,1,0,5,
897194431081004603,"Birds, flowers and natural pool",269347920,Jafar,,Deurne Zuid Oost,51.19485,4.46396,Entire home/apt,,2,5,2023-09-30,0.23,2,0,0,
897812194681612168,Trendy spacious studio apartment,211790109,Yaya,,Amandus - Atheneum,51.2221,4.41775,Entire home/apt,62,25,4,2025-01-01,0.34,5,307,4,
898339224159303683,Isabella business ap 2,496406662,Ekaterina,,Stadspark,51.20676,4.41679,Entire home/apt,96,6,0,,,27,365,0,
898413400339516744,Modern Room with a terrace,104148785,Darla,,Brederode,51.20305,4.40194,Private room,36,1,70,2025-03-02,3.85,1,31,53,
899106269741269017,Dodoens - Room 1,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21555,4.42856,Private room,,90,0,,,59,171,0,
899127087311704705,Dodoens - Room 5,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21543,4.42821,Private room,,90,0,,,59,0,0,
899133626453397152,Dodoens - Room 6,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21561,4.42688,Private room,,90,0,,,59,263,0,
899141742384426786,Dodoens - Room 2,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21565,4.42817,Private room,,90,0,,,59,262,0,
899145132064481267,Dodoens - Room 4,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21514,4.42858,Private room,,90,0,,,59,263,0,
899154545363642295,The Library House - Room 1,508491497,House Of Co,,Brederode,51.20719,4.39978,Private room,30,90,0,,,59,171,0,
899158684424688734,The Library House - Room 6,508491497,House Of Co,,Brederode,51.20569,4.39958,Private room,356,90,0,,,59,201,0,
899161458844937726,The Library House - Room 5,508491497,House Of Co,,Brederode,51.20748,4.39971,Private room,365,90,0,,,59,173,0,
899166156367119852,The Library House - Room 3,508491497,House Of Co,,Brederode,51.20674,4.40103,Private room,365,90,0,,,59,324,0,
899169749617828557,The Library House - Room 2,508491497,House Of Co,,Brederode,51.20669,4.40062,Private room,357,90,0,,,59,263,0,
899202881946920222,1-BR Centre Antwerp Haven with Patio,19485203,Marie,,Theaterbuurt-Meir,51.2117,4.40611,Entire home/apt,58,1,101,2025-03-17,4.64,10,355,46,
901129454849626834,A Marbled Touched Haven,182436482,Daan,,Historisch Centrum,51.22324,4.40535,Entire home/apt,71,2,114,2025-03-06,5.21,5,345,65,
901160903436846640,The Meir Art Lodge 3R,317037207,Lisa,,Theaterbuurt-Meir,51.2191821,4.4081792,Entire home/apt,49,1,17,2024-07-26,0.80,50,288,2,
901199590041070638,Gvl appartement met tuin,5274056,Sonia,,Tentoonstellingswijk,51.19132,4.39039,Entire home/apt,96,2,23,2025-01-26,1.07,1,80,10,
901336974075044307,Tiny house in de Paardekensgang,488063496,Jo,,Sint-Andries,51.2131454,4.3948501,Entire home/apt,75,2,20,2024-08-11,1.00,1,165,9,
901892327490451568,Cosy studio for rent,147223529,Aude,,Oud - Berchem,51.19703,4.41713,Entire home/apt,81,3,16,2025-01-26,0.74,1,110,10,
902048959915065374,Cathedral view apartment with terrace,14367631,Michiel,,Historisch Centrum,51.2220151,4.4006519,Entire home/apt,117,2,12,2025-02-27,0.55,9,52,8,
902700884421802119,The King Square Mansion - Room 2,508491497,House Of Co,,Amandus - Atheneum,51.22414,4.42073,Private room,,90,0,,,59,171,0,
902713920984638776,The King Square Mansion - Room 4,508491497,House Of Co,,Amandus - Atheneum,51.22348,4.4204,Private room,,90,0,,,59,79,0,
902724582542503670,The King Square Mansion - Room 6,508491497,House Of Co,,Amandus - Atheneum,51.22369,4.41927,Private room,,90,0,,,59,78,0,
902730074647205977,The King Square Mansion - Room 1,508491497,House Of Co,,Amandus - Atheneum,51.22351,4.42037,Private room,,90,0,,,59,263,0,
902737635918616652,The King Square Mansion - Room 5,508491497,House Of Co,,Amandus - Atheneum,51.22338,4.41883,Private room,,90,0,,,59,263,0,
902746091208542371,The King Square Mansion - Room 3,508491497,House Of Co,,Amandus - Atheneum,51.22277,4.41882,Private room,361,90,0,,,59,78,0,
902800189045823052,La Maison du Gard - Room 1,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,,90,0,,,59,171,0,
902871601592968696,Nice big house for 10,496406662,Ekaterina,,Haringrode,51.2016,4.41757,Entire home/apt,250,14,1,2025-03-01,1,27,365,1,
903461470035114076,La Maison du Gard - Room 7,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,,90,0,,,59,232,0,
903465344425398169,La Maison du Gard - Room 6,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,,90,0,,,59,231,0,
903469264664975728,La Maison du Gard - Room 2,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,,90,0,,,59,263,0,
903472911805115706,La Maison du Gard - Room 3,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,,90,0,,,59,110,0,
903474993331249262,La Maison du Gard - Room 4,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,,90,0,,,59,171,0,
903477582618229535,La Maison du Gard - Room 5,508491497,House Of Co,,Stuivenberg,51.22693,4.43468,Private room,,90,0,,,59,263,0,
903482898279459163,Mini Maison Boutique - Room 2,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,324,90,0,,,59,171,0,
903491403171876383,Mini Maison Boutique - Room 3,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,349,90,0,,,59,140,0,
903494700152345208,Mini Maison Boutique - Room 1,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,349,90,0,,,59,263,0,
903498800743029925,Mini Maison Boutique - Room 4,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,385,90,0,,,59,263,0,
904207636486886606,Beautiful room with ensuite bathroom A+ location,93099898,Steffi,,Zuid,51.20837,4.38908,Private room,101,2,78,2025-03-02,3.58,1,149,39,
905152868865689755,Centraal appartement met zicht op de kathedraal,459934284,Jorik,,Historisch Centrum,51.2194,4.40354,Entire home/apt,157,1,114,2025-03-02,6.26,2,248,58,
906178369172108999,St Thomas house,127787502,Olena,,Stadspark,51.2051,4.41481,Entire home/apt,200,1,38,2025-03-06,1.81,19,328,24,
907208552878860971,Prachtig vernieuwde studio met tuin én 2 katten,36040604,Sara,,Deurne Zuid West,51.2053579,4.453596399999999,Entire home/apt,,2,7,2023-10-01,0.33,3,0,0,
907971561663107053,Cosy studio in Antwerp (Kiel),71255203,Andries,,Kiel,51.18507,4.38979,Entire home/apt,77,2,10,2024-12-21,0.49,1,289,2,
908345909392041192,Charmante stadswoning,313501029,Matthew,,Harmonie,51.20812,4.40692,Entire home/apt,81,2,54,2025-03-02,2.59,1,94,32,
908717367188139822,The Nomad III: Boho flat in vibrant city center,14595748,Ellen,,Theaterbuurt-Meir,51.21261,4.40288,Entire home/apt,80,1,123,2025-01-26,5.75,4,134,58,
909889751483917903,Vintage/Retro appartement,28345928,Lieve,,Tentoonstellingswijk,51.19268,4.39247,Entire home/apt,65,14,3,2024-12-15,0.20,1,197,2,
909927976078367202,Zonovergoten Mezzanine,8366466,Katrien,,Borgerhout Intra Muros Noord,51.2169818,4.4395519,Private room,102,1,5,2025-02-16,0.25,1,17,2,
910651169956663147,Studio 5,514955393,Jacky,,Historisch Centrum,51.21871920037043,4.3973374883606065,Entire home/apt,60,2,62,2025-02-25,3.03,6,79,35,
910660959710425492,Studio 6,514955393,Jacky,,Historisch Centrum,51.21871920037043,4.397353581614696,Entire home/apt,78,2,46,2025-03-16,2.19,6,63,28,
911435918298502846,Sunny and calm space.,491535108,Els,,Borgerhout Intra Muros Noord,51.2177394,4.430981,Entire home/apt,,5,12,2025-03-03,1.19,1,328,12,
911633705131415857,Pino's place,58604998,Camille,,Oud - Berchem,51.19967,4.42631,Entire home/apt,153,5,5,2025-01-03,0.34,1,186,4,
912190334600696267,Rooftop Green Apartment,474437501,Koen,,Wilrijk Centrum,51.17088,4.38947,Entire home/apt,100,2,16,2025-02-08,0.77,1,16,9,
912223851501912586,The Happy Nomad II: flat in vibrant city center,14595748,Ellen,,Theaterbuurt-Meir,51.21097,4.40206,Entire home/apt,,1,89,2024-11-29,4.50,4,0,42,
913626445717052412,"Tranquil, 2BR central Family Haven.",4483643,Amaury,,Brederode,51.2044612,4.4024046,Entire home/apt,,2,14,2024-08-04,0.67,1,0,8,
913814074799370179,Cozy Fully Equipped Studio,520010901,Jafar,,Wilrijk Centrum,51.17143,4.39537,Entire home/apt,53,1,58,2025-03-16,2.76,2,299,49,
914311727480488816,Groot luxe private herenhuis + Jacuzzi,76077597,Bram,,Brederode,51.20583,4.40101,Entire home/apt,401,1,63,2024-12-30,2.97,7,133,34,
914468763241079972,4 bedroom business apartment,496406662,Ekaterina,,Haringrode,51.2039621,4.425686499999999,Entire home/apt,,6,1,2023-10-07,0.06,27,365,0,
916525551598881645,Historisch huis met privé café in hartje stad.,76077597,Bram,,Historisch Centrum,51.22122,4.40232,Entire home/apt,128,2,12,2025-01-26,0.59,7,20,7,
917379100027125758,Appartement in Eilandje,163802707,Otto,,Eilandje,51.2314269,4.4142679,Entire home/apt,128,6,30,2024-08-12,1.48,1,280,9,
917403606332656399,Unique Designer Penthouse in Central Antwerp.,333116661,Joost,,Universiteitsbuurt,51.2213347,4.415989199999999,Entire home/apt,,3,14,2023-11-20,0.69,1,0,0,
917801111110773561,Cozy studio in centre of Old Town,404126106,Jean,,Historisch Centrum,51.22296,4.40385,Entire home/apt,97,2,12,2025-02-23,0.60,2,299,10,
917920117952052714,Luminous house in Antwerp,75001318,Carole,,Brederode,51.20136,4.39145,Entire home/apt,86,5,6,2023-10-15,0.30,1,231,0,
918122295324293937,Bright & cosy studio close to central station,39427857,Frederik,,Amandus - Atheneum,51.2194555,4.4245611,Private room,44,2,34,2025-03-09,1.64,1,29,12,
918705039278968205,Petite luxury ensuite in Antwerp’s old town,3249377,Frances,,Historisch Centrum,51.22385,4.40276,Entire home/apt,59,1,108,2025-03-15,5.39,1,301,64,
919961659364140886,3-bedroom apartment in Hoboken,491918409,Taskin,,Hoboken - Zuidoost,51.1707072,4.3678341,Entire home/apt,94,6,3,2025-01-12,0.15,11,82,2,
919985374617486064,The Meir Lodge 2R,317037207,Lisa,,Theaterbuurt-Meir,51.2191821,4.4081792,Entire home/apt,49,1,17,2024-11-08,0.89,50,336,7,
920141054757338521,1 bedroom apartment in Antwerp,59643937,Sylvie,,Brederode,51.202,4.40053,Entire home/apt,,1,3,2023-10-01,0.15,1,0,0,
920657241108245558,Ruim appartement op toplocatie Meir in Antwerpen,22428501,Liesbeth,,Theaterbuurt-Meir,51.21800469999999,4.4078762,Entire home/apt,209,2,63,2025-03-04,3.11,2,306,44,
921006261721178444,Bacchus,62395775,Kim,,Borgerhout Extra Muros,51.20067,4.44379,Entire home/apt,,4,1,2023-07-24,0.05,1,0,0,
921610128872717162,The Jacaranda,185765209,Joris,,Borgerhout Intra Muros Noord,51.21647316999654,4.430587984792044,Entire home/apt,,14,50,2024-12-01,2.37,1,62,19,
921676686896807089,Groot stijlvol huis met jacuzzi bij Zuid,76077597,Bram,,Zuid,51.20877,4.3983,Entire home/apt,260,1,8,2023-10-22,0.40,7,177,0,
922200363512497010,3-BR Apartment in Prime Antwerp Location,19485203,Marie,,Historisch Centrum,51.21846,4.39986,Entire home/apt,79,1,109,2025-03-14,5.33,10,339,62,
922217461635192442,Central Park appartement+parking,515237788,Sarah,,Theaterbuurt-Meir,51.2128,4.40954,Entire home/apt,167,2,11,2024-07-29,0.56,1,58,5,
922485689240325071,Cozy flat in city centre w/a view,6966957,Mirjam,,Borgerhout Intra Muros Zuid,51.21157,4.43602,Entire home/apt,,2,3,2023-12-25,0.15,1,0,0,
923263563632483960,Leuk appartementje,271708202,Edithe,,Stadspark,51.21007,4.40833,Entire home/apt,130,30,2,2023-12-03,0.10,1,89,0,
923606816339145380,Malu's Oasis,269797426,Marleen,,Merksem - Heide,51.25021,4.45225,Entire home/apt,88,7,12,2024-09-14,0.59,1,168,3,
923669648522496932,Boho art & design apartment,3595639,Wim,,Borgerhout Intra Muros Noord,51.21612,4.43239,Entire home/apt,,3,2,2023-08-20,0.10,2,0,0,
923746695600137235,"Room w/ private kitchen, toilet & garden",42024170,Kristof,,Deurne Noord,51.2351437250518,4.454571697498966,Private room,29,4,7,2024-04-26,0.33,4,62,1,
924032900938021440,Druivelaar Den DAM 1,522607632,Anton,,Dam,51.22992,4.43794,Private room,,1,16,2024-09-01,0.79,3,0,9,
924714387600799100,boho,200808726,Patsy,,Borgerhout Intra Muros Noord,51.2162696,4.4310889,Entire home/apt,,2,59,2025-03-03,2.88,1,295,31,
925265160578999024,Cozy studio in the heart of Antwerp,522904768,Adagio,,Zurenborg,51.20961,4.42933,Entire home/apt,,3,4,2024-10-20,0.34,1,165,4,
925925921322747207,"Apartment in Antwerpen, City Center&Cathedral view",523057614,Neli,,Linkeroever,51.224131,4.3871044,Entire home/apt,,1,3,2023-08-16,0.15,1,0,0,
926149221246475681,New Antwerpen Apartment Central,1450666,Melanie,,Haringrode,51.20762,4.42063,Entire home/apt,63,1,39,2024-12-08,1.92,1,334,21,
926245329844661903,"Ground-Floor Fully Equipped Studio, With Garden",520010901,Jafar,,Hoogte,51.17314,4.39519,Entire home/apt,68,1,21,2025-02-09,1.64,2,230,20,
926578003305006014,Center Located & Cozy Stay for 2 | All you need,121313264,Gisele,,Sint-Andries,51.21505103676591,4.39741026610136,Entire home/apt,100,2,14,2025-02-25,0.70,1,170,4,
926594827262816044,K2.9 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.2250637,4.4066228,Private room,36,2,1,2023-08-05,0.05,32,56,0,
926642183279308498,K3.16 2-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.2250637,4.4066228,Private room,59,2,8,2024-07-21,0.38,32,63,1,
926655459988120526,k3.15 2-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.2250637,4.4066228,Private room,59,2,7,2024-07-28,0.34,32,63,2,
926662010717329671,k3.13 2-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22619,4.40636,Private room,59,2,7,2024-08-12,0.35,32,63,3,
926707856540297681,The National Residence 4,165436938,Ella,,Sint-Andries,51.217478,4.3998542,Entire home/apt,49,1,41,2025-02-23,1.98,96,357,25,
926710227889291974,k2.12. 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22594,4.4057,Private room,,2,3,2023-08-13,0.15,32,63,0,
926911805486566972,Chez Nous @ Anvers: Magnificent Loft in Antwerp,258002633,Liv,,Linkeroever,51.23325643118299,4.383540918631794,Entire home/apt,88,2,24,2025-01-16,1.38,1,162,21,
927255372628124288,k3.14 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22619,4.40637,Private room,41,2,4,2024-07-29,0.19,32,63,2,
927410383807206727,Cozy Antwerp Apt: Berchem/Zuid,47988106,Emy,,Markgrave,51.19566,4.41105,Entire home/apt,61,28,1,2025-03-02,1,1,108,1,
927479513150114586,Druivelaar Den Dam  Huis,522607632,Anton,,Dam,51.23027,4.43804,Entire home/apt,,2,22,2025-02-16,1.09,3,0,6,
927530283275344012,Den Hazelaar,472640357,Eddy,,Middelheim,51.18485,4.39327,Entire home/apt,,2,0,,,1,0,0,
927582324523641288,2 bedroom apartment + terrace,477227255,Matthias,,Universiteitsbuurt,51.22469,4.40574,Entire home/apt,,2,3,2023-08-14,0.15,1,0,0,
927986071762695263,k1.4 2-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22622,4.40588,Private room,,2,3,2023-08-27,0.15,32,1,0,
928061043593662992,k2.11 2-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22455,4.40603,Private room,32,2,2,2024-07-31,0.10,32,63,1,
928070873354155325,k2.10 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22602,4.40788,Private room,32,2,3,2024-07-29,0.15,32,63,1,
928078756388877507,k2.8 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22459,4.40571,Private room,33,2,8,2024-08-18,0.39,32,62,4,
928154870649606666,k1.6 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22475,4.40727,Private room,32,2,2,2023-08-20,0.10,32,62,0,
928154971774653901,k1.7 2-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22566,4.40759,Private room,32,2,2,2024-07-29,0.10,32,63,1,
928180706597506429,k1.5 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22556,4.40731,Private room,32,2,2,2024-07-29,0.11,32,62,1,
928194726591616583,k1.3 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22477,4.40762,Private room,,2,3,2023-09-01,0.15,32,0,0,
930903826812801103,Theatersquare Apartment /AC,182678477,Sleep Inn Antwerp,,Theaterbuurt-Meir,51.21365,4.4104,Entire home/apt,113,1,7,2024-10-19,0.36,39,262,5,
931017515394071228,Spacious appartment Antwerp Zuid,80925517,Delphine,,Zuid,51.21109,4.39738,Entire home/apt,149,150,0,,,1,358,0,
931180564049257779,room in calm and  creative nest  (women only),22870687,Katrien,,Borgerhout Intra Muros Noord,51.21735,4.43715,Private room,,1,8,2024-12-14,0.42,2,0,7,
931197858101933039,Creative nest with garden and bodywork space,22870687,Katrien,,Borgerhout Intra Muros Noord,51.21721,4.43605,Entire home/apt,,10,0,,,2,0,0,
931843372750957429,"Cosy, quiet, sunflooded &central",203802682,Mira,,Stuivenberg,51.21905,4.43124,Entire home/apt,,5,10,2024-09-13,0.54,1,0,4,
931846675098797017,"huis in hoboken
3slaapkamer",479467304,Kadir,,Hoboken - Noord,51.182741036045094,4.352131895720959,Entire home/apt,119,6,3,2024-10-06,0.15,3,204,1,
932296355724086112,Luxe appartement met home cinema,524787941,Louis,,Deurne Dorp - Gallifort,51.22164,4.46992,Entire home/apt,218,3,1,2024-07-29,0.13,1,365,1,
932472975573753071,kamer in Antwerpen,20529840,Hannah,,Borgerhout Intra Muros Noord,51.21539,4.4341,Private room,90,1,35,2025-03-02,1.73,1,336,19,
